t,c,SMA,EMA,RSI,MACD,MACD_SIGNAL,MACD_DIFF
2022-02-16 05:00:00,307.7967,303.949845,309.0317236217911,47.70972571607231,-9.015503210279917,-10.615509045014074,1.6000058347341568
2022-02-17 05:00:00,292.1167,301.95118,307.42076899114437,42.3842769623403,-9.288032932383885,-10.350013822488036,1.0619808901041505
2022-02-18 05:00:00,285.66,300.50251499999996,305.3483148015116,40.38523839044011,-9.910771228250212,-10.26216530364047,0.35139407539025846
2022-02-22 05:00:00,273.8433,298.69467999999995,302.34783720136767,36.95040350123566,-11.228371075686766,-10.45540645804973,-0.7729646176370366
2022-02-23 05:00:00,254.68,296.12201500000003,297.8080431821898,32.17164336249901,-13.661416300023859,-11.096608426444556,-2.564807873579303
2022-02-24 05:00:00,266.9233,293.84468,294.8666390696003,37.71405738233368,-14.435289153279143,-11.764344571811474,-2.670944581467669
2022-02-25 05:00:00,269.9567,293.52418,292.4942639201145,39.04306259165609,-14.635114446817852,-12.33849854681275,-2.2966159000051025
2022-02-28 05:00:00,290.1433,293.92551,292.2703625943893,47.12806292865834,-13.014563728686426,-12.473711583187486,-0.5408521454989401
2022-03-01 05:00:00,288.1233,292.719675,291.8754042520665,46.463944013313366,-11.757726969709495,-12.330514660491888,0.572787690782393
2022-03-02 05:00:00,293.2967,291.863675,292.0107657518697,48.466857804966025,-10.226341737238045,-11.90968007584112,1.6833383386030754
2022-03-03 05:00:00,279.7633,290.75750500000004,290.84434044216783,43.84562650233526,-9.989586449834633,-11.525661350639822,1.5360749008051897
2022-03-04 05:00:00,279.43,289.87667,289.75726040005657,43.73502645463618,-9.716841008708514,-11.163897282253561,1.4470562735450478
2022-03-07 05:00:00,268.1933,287.89766999999995,287.7035498857654,40.065672345362316,-10.288793258439227,-10.988876477490695,0.7000832190514679
2022-03-08 05:00:00,274.8,286.51533499999994,286.4746403728354,43.08901134097982,-10.092622590753138,-10.809625700143185,0.7170031093900473
2022-03-09 05:00:00,286.3233,285.46483499999994,286.4602270039939,48.0147183392339,-8.904674374295325,-10.428635434973614,1.523961060678289
2022-03-10 05:00:00,279.4333,283.903165,285.79099586075637,45.48005401062163,-8.422097573659755,-10.027327862710843,1.6052302890510877
2022-03-11 05:00:00,265.1167,282.083165,283.8220153025891,40.675190894936,-9.09009697403178,-9.839881684975031,0.7497847109432509
2022-03-14 04:00:00,255.4567,280.522665,281.1205567023425,37.77524896198472,-10.280465769491002,-9.927998501878225,-0.35246726761277714
2022-03-15 04:00:00,267.2967,279.2915,279.8039989211671,43.12732885456194,-10.1514331645717,-9.97268543441692,-0.17874773015477885
2022-03-16 04:00:00,280.0767,277.92150000000004,279.8299704524845,48.29674115927129,-8.915166215822182,-9.761181590697973,0.8460153748757904
2022-03-17 04:00:00,290.5333,277.05833,280.8493351712955,52.13063053628184,-7.010838934427795,-9.211113059443939,2.2002741250161435
2022-03-18 04:00:00,301.7967,277.54233,282.84432229783874,55.92208945938925,-4.540444181945929,-8.276979283944337,3.736535101998408
2022-03-21 04:00:00,307.0533,278.61199500000004,285.1499392218541,57.6095617912051,-2.1338768495803606,-7.0483587970715424,4.914481947491182
2022-03-22 04:00:00,331.3267,281.48616499999997,289.5477259626299,64.38921624274637,1.7122676626670454,-5.296233505123825,7.008501167790871
